"x","q","t","region","reference","surrogate","value_error","grad_error","hess_error","method","label"
-0.687720620748262,4.2737530815435,1.27954907623972,"interior_stable",-3.81493451838892,-3.81655652040225,0.00162200201332796,0.043740323494231,7.64234711096269,"spline","selected"
4.9355663183343,2.00138724887982,0.630769692060135,"interior_stable",1.96929272172842,1.9510201680085,0.0182725537199158,0.0484782830989334,2.33073317335736,"spline","selected"
8.83884014707554,5.15614695788614,1.26173836347973,"interior_stable",-2.38428946662714,-2.39510694370982,0.0108174770826732,0.0540431622598167,0.680909935722006,"spline","selected"
4.30540399953849,2.00688424817414,0.404768407700255,"interior_stable",1.37479039819703,1.38286036462868,0.00806996643165392,0.0397072065827621,11.6253138212166,"spline","selected"
1.78644400755255,2.77609283165119,0.745998700374224,"interior_stable",-0.9255431698698,-0.926203940990362,0.000660771120561621,0.0136170379262444,0.552082624974163,"spline","selected"
5.25714572272333,3.60411923074647,1.07608100296444,"interior_stable",-0.57347970925818,-0.588336077419529,0.0148563681613482,0.0132702514468852,2.07294196560196,"spline","selected"
-0.629444797647569,2.19412719167906,0.614861957857632,"interior_stable",0.968365314033748,0.96530316025757,0.00306215377617813,0.0170596960078164,6.20988207543077,"spline","selected"
0.346315417143838,4.06928668145835,0.698208619477872,"interior_stable",-0.894906499314299,-0.89302754197067,0.0018789573436292,0.0130572514335342,1.85144228189324,"spline","selected"
8.72619341944504,4.4332322842793,0.35731397828301,"interior_stable",3.79782386132111,3.78088134873897,0.0169425125821414,0.0450346889282468,0.320287417049645,"spline","selected"
-0.846634114158898,2.52241633384414,0.730151151712328,"interior_stable",1.08810233118072,1.08840988410795,0.000307552927231614,0.0801268970710198,7.46260929659315,"spline","selected"
4.77483152004883,4.81628687239773,1.3439620670855,"interior_stable",-5.98717670374172,-5.99288398845726,0.00570728471554283,0.0461685331063817,2.23880060579572,"spline","selected"
-1.57449802285709,4.49869427964756,0.712184481991542,"interior_stable",1.66480966317744,1.6650596698727,0.000250006695257321,0.0437392761786935,15.0356616629875,"spline","selected"
-0.440533886822839,3.45476600929788,0.52207967167618,"interior_stable",0.446698082755994,0.439741981259417,0.00695610149657661,0.0179571635050896,5.48471123276935,"spline","selected"
5.72454462214441,2.20664771613288,1.29899696984171,"interior_stable",0.495697222219328,0.492553199413566,0.00314402280576237,0.0286110491348562,1.70340416784673,"spline","selected"
6.39149923450127,2.94518619342347,1.07081141764709,"interior_stable",1.23339587367435,1.2468098537025,0.0134139800281428,0.0186325013753532,76.3413887560905,"spline","selected"
4.89768795281889,2.07775699609177,0.574514964047815,"interior_stable",1.92427824834316,1.90540333846507,0.0188749098780889,0.03860791915697,2.32180017320665,"spline","selected"
8.21776431435325,3.26143438993884,0.470817239961675,"interior_stable",3.77991116462074,3.7909619198611,0.0110507552403565,0.0254949083285654,0.677430579969495,"spline","selected"
6.83456491312262,2.96072792066567,0.59854999257217,"interior_stable",3.01512817287081,3.01811826272904,0.00299008985822757,0.0409122958926327,1.03107420378844,"spline","selected"
2.08457377598167,4.93393246000527,0.488070466909713,"interior_stable",-1.03843484106001,-1.054147386528,0.0157125454679932,0.034726317428073,0.38712136226562,"spline","selected"
0.504686484374342,2.91923317160764,0.420739116859648,"interior_stable",-0.117190875277905,-0.11160742104941,0.00558345422849522,0.0157544620867734,0.876847917948692,"spline","selected"
6.8618401225858,2.62694904344866,0.614147617912754,"interior_stable",3.20035002897781,3.2026189482308,0.00226891925298567,0.0457719746455561,1.00010148243549,"spline","selected"
5.19406292244105,3.4707133846924,0.398841700296874,"interior_stable",1.66397609688715,1.63672319598701,0.027252900900145,0.0287881224728657,2.05312928331068,"spline","selected"
7.54068696007588,3.56345555679849,0.78214549469732,"interior_stable",2.57487266637753,2.56633370649584,0.00853895988168674,0.0312312982893489,0.62825289767947,"spline","selected"
8.95343192280147,2.20647657418658,0.41540752194651,"interior_stable",4.75670423833423,4.75512494336538,0.0015792949688489,0.122043360348136,0.438851009122952,"spline","selected"
8.65648281755251,2.37141573418155,0.535044483056119,"interior_stable",4.40355310669689,4.39623282807527,0.0073202786216191,0.0424803369835787,0.296986615706645,"spline","selected"
0.3351163058176,3.23440926773996,1.33287588446592,"interior_stable",-4.16647780376819,-4.16500159760956,0.00147620615863175,0.0276257039767148,1.48650321967517,"spline","selected"
3.89113081631564,4.92962764635051,0.831859425336259,"interior_stable",-1.69048724347812,-1.67172591846373,0.0187613250143892,0.036187349517518,1.77360621630396,"spline","selected"
1.98362733647479,4.44879756856094,1.07501625739379,"interior_stable",-3.77011374186864,-3.77237277277118,0.00225903090254187,0.0102727219205081,0.426770217695851,"spline","selected"
-0.268043544177517,2.53042348685645,0.759319174263115,"interior_stable",0.221772917086049,0.218256806888636,0.00351611019741263,0.028950620119987,4.04976788708075,"spline","selected"
6.18618868077533,4.99329953806679,0.594784993654149,"interior_stable",1.39331923080906,1.41403943448061,0.0207202036715541,0.0144644669899828,1.74494984727441,"spline","selected"
8.43793189444512,4.53949479190448,1.13669947052574,"interior_stable",-0.138419969950776,-0.139409495308292,0.000989525357516341,0.0530937900496959,0.577133276339623,"spline","selected"
-0.79041891971712,4.12653353464994,1.3893171244332,"interior_stable",-4.91615603144601,-4.9141658984138,0.00199013303220763,0.00256527270880092,8.22055227470452,"spline","selected"
1.53924051221565,2.81035473797631,1.20040832590727,"interior_stable",-2.91809286278277,-2.91791831149855,0.000174551284225721,0.00978458390751268,0.696120973691062,"spline","selected"
8.87389477774272,1.98279059722793,0.563473641495941,"interior_stable",4.70593077415844,4.69921429491954,0.00671647923890006,0.0375104319063006,0.109633090452569,"spline","selected"
1.99905237093109,3.76670566506397,0.505546958210886,"interior_stable",-0.750285315608344,-0.7611822189462,0.0108969033378555,0.0364621381974277,0.303132678909422,"spline","selected"
4.75195144931761,3.8156623970676,1.37551789475271,"interior_stable",-4.40949551201274,-4.41275841060207,0.00326289858933126,0.0259954377133005,2.33277850453215,"spline","selected"
6.96119752953056,2.65600928832294,0.770420642416338,"interior_stable",2.96354304278108,2.96167083539268,0.00187220738840521,0.0471136452047333,0.937712238237227,"spline","selected"
7.61861765824702,3.61890358218513,0.591508514215308,"interior_stable",3.09445962636114,3.08568265452773,0.0087769718334072,0.0384257814083566,0.620413755375343,"spline","selected"
0.998040260683553,4.79130462294176,1.31847385203961,"interior_stable",-7.02511090640517,-7.02153089131444,0.00358001509072814,0.0344558515290842,0.577532652184833,"spline","selected"
8.78900325485662,3.05607854875999,1.21852447755828,"interior_stable",1.48065200500688,1.47093077871528,0.00972122629159555,0.011156700612763,0.551168366680925,"spline","selected"
8.19373115805153,4.06768429990495,0.96534110255854,"interior_stable",1.62465533765031,1.63277204199046,0.00811670434014244,0.0136617632826274,0.609777525058021,"spline","selected"
1.84846088998097,4.58403141749735,1.31752231965569,"interior_stable",-6.78713638751854,-6.78675820889078,0.000378178627761905,0.0409759656475907,0.33926011729626,"spline","selected"
2.18312543036476,2.60275601752061,1.07107081339163,"interior_stable",-1.8066838761277,-1.80831923083282,0.00163535470512066,0.0169397796642584,0.415012195591583,"spline","selected"
-0.148328928716674,4.65625020054857,1.08279038200091,"interior_stable",-2.9834150255058,-2.98587709753863,0.002462072032829,0.0204361443693323,4.11759013247689,"spline","selected"
3.33707044759637,2.71041608453022,1.08696111946538,"interior_stable",-1.30564344645565,-1.30519683218876,0.000446614266881751,0.0256377312311014,1.72031970536985,"spline","selected"
2.40833649034098,2.48131225028631,0.356890576355834,"interior_stable",-0.163761169472895,-0.184929086060531,0.0211679165876361,0.0424502150033488,0.447726067374338,"spline","selected"
-1.21004447274874,1.97665149296914,1.09548353530973,"interior_stable",1.41519019532568,1.41635826103307,0.0011680657073887,0.0252287936282199,10.5752250286709,"spline","selected"
-0.212130205435601,4.46815117107159,0.951122257874497,"interior_stable",-1.72561827705664,-1.72976032820293,0.00414205114628974,0.0372572185475095,4.29641254405039,"spline","selected"
